team id,team name,campaign name,partner name,placement name,device type,blocking status,measured impressions,total impressions,% measured,% see-through,% passed,% failed,% failed by content,% failed by geo,% failed by keyword,% failed by blacklist,% failed by language,% fraud,total viewable rate (total net metrics),total viewable display rate (total net metrics),total viewable video rate (total net metrics),% display ads in view (groupm),% video ads in view (groupm),% display ads in view (publicis),% video ads in view (publicis)
11425,RPA_Honda USA,N/A,Google Inc,N/A,N/A,Mixed,53105488,60820241,0.901197702037,0.948081330358,0.964453001756,0.0355469982436,0.0159823108889,0.000957378646362,0.00803038580528,0.000246957258851,0.0,0.0107053998684,0.568496103454,0.575387822132,0.465025225911,0.0,0.0,0.0,0.0
11425,RPA_Honda USA,N/A,AdTheorent Inc,N/A,N/A,Mixed,52868531,76246933,0.716626412976,0.486217957121,0.965541669722,0.034458330278,0.00295381061426,0.000932326025494,0.00384647602809,0.000483809624185,3.06241826147e-05,0.0265335393884,0.729474382407,0.729474382407,NULL,0.0,NULL,0.0,NULL
11425,RPA_Honda USA,N/A,Yahoo!,N/A,N/A,Mixed,43114166,64155283,0.708846341648,0.784734703766,0.893499760573,0.106500239427,0.0213376192262,0.000734795293476,0.0155615867208,0.0599731903606,0.00447557841807,0.00506435300114,0.636395378725,0.645990493529,0.555395518971,0.0,0.0,0.0,0.0
11425,RPA_Honda USA,N/A,AOL,N/A,N/A,Blocking,35641380,43230757,0.93663529165,0.978947396179,0.880219839777,0.119780160223,0.0216690399384,0.000230923552877,0.0127569359935,0.0739621792882,0.0,0.0116454588107,0.544994722427,0.544994722427,NULL,0.0,NULL,0.0,NULL
11425,RPA_Honda USA,N/A,Share This,N/A,N/A,Mixed,35161004,42857867,0.872561210183,0.989225572052,0.920559905606,0.0794400943939,0.00832337269608,0.0165209575176,0.00917817491944,0.0388668432799,0.0,0.00732686953366,0.660469763605,0.660469763605,NULL,0.0,0.0,0.0,0.0
11690,RPA_Acura USA,N/A,Share This,N/A,N/A,Blocking,23326203,26455959,0.95185914109,0.991436674059,0.926291880026,0.073708119974,0.00768673704098,0.00248435522598,0.00975137586205,0.0506112819422,0.0,0.00327476316394,0.608142353901,0.608142353901,NULL,0.0,NULL,0.0,NULL
11690,RPA_Acura USA,N/A,Google Inc,N/A,N/A,Mixed,17082347,23575845,0.750838434604,0.947714323707,0.961756110969,0.0382438890313,0.0151051213647,0.00137611186365,0.00864970057277,0.000343147827787,0.0,0.0132005448797,0.577019832228,0.579858680616,0.534619281195,0.0,0.0,0.0,0.0
11425,RPA_Honda USA,N/A,ESPN,N/A,N/A,Monitoring,16477509,28556575,0.588509262475,0.678618181627,0.979599584334,0.0204004156661,1.36220817798e-05,0.00035441925371,0.0005249929307,3.85200255983e-07,1.14859712693e-05,0.0195333649081,0.6006889755,0.6006889755,NULL,0.0,NULL,0.0,NULL
11425,RPA_Honda USA,N/A,Nativo,N/A,N/A,Monitoring,13956685,14480826,0.99794571702,0.998779282342,0.881999617978,0.118000382022,0.00959613767889,0.0270324358569,0.0465742769093,0.00243156018862,0.0,0.0337196925093,0.603659966532,0.603659966532,NULL,0.0,NULL,0.0,NULL
11425,RPA_Honda USA,N/A,Exponential,N/A,N/A,Mixed,13763713,22972910,0.704021342869,0.875808985453,0.82987196659,0.17012803341,0.0483318830745,0.00938657749497,0.0170125160461,0.0271105837267,0.0,0.0784960634069,0.371580110687,0.348174647771,0.461594902205,0.0,0.0,0.0,0.0
11425,RPA_Honda USA,N/A,Amobee,N/A,N/A,Mixed,13680376,23188644,0.68162245402,0.9306254389,0.837157877796,0.162842122204,0.0235731765945,0.00129951540073,0.021432947955,0.106211816439,0.0,0.012538723696,0.46770717413,0.46770717413,NULL,0.0,NULL,0.0,NULL
11690,RPA_Acura USA,N/A,AdTheorent Inc,N/A,N/A,Mixed,12680321,15757944,0.819041231869,0.704199672242,0.961440781868,0.0385592181315,0.0092100847674,0.00240037659735,0.0099234392507,0.000214431527362,0.0,0.01724730079,0.431299649275,0.431299649275,NULL,0.0,NULL,0.0,NULL
11690,RPA_Acura USA,N/A,Yahoo!,N/A,N/A,Mixed,12425360,17475427,0.868125830372,0.880341350171,0.818364552694,0.181635447306,0.0357876233868,0.000845358456763,0.00831584830517,0.134231569849,0.0,0.00306086941395,0.372567072503,0.371551323397,NULL,0.0,0.0,0.0,0.0
11690,RPA_Acura USA,N/A,Amobee,N/A,N/A,Mixed,12119811,22157408,0.588449688612,0.815329572845,0.899390984722,0.100609015278,0.0019573589113,0.00068875384702,0.013078018873,0.0688864419521,0.0,0.0175598156607,0.469813514419,0.468189298833,0.858056721857,0.0,0.0,0.0,0.0
11690,RPA_Acura USA,N/A,AOL,N/A,N/A,Blocking,11011125,15030021,0.832346361612,0.976833432235,0.880172955181,0.119827044819,0.0205410225308,0.000256686268103,0.0123137552502,0.0607816183357,0.0,0.0282637662316,0.669890315476,0.669890315476,NULL,0.0,NULL,0.0,NULL
11425,RPA_Honda USA,N/A,GumGum,N/A,N/A,Monitoring,9313548,10055911,0.939083267475,0.982805138192,0.963580723815,0.0364192761849,0.0156190722054,0.00155381247905,0.00197714558134,0.00382799728438,0.0,0.0136799142315,0.702704060794,0.702704060794,NULL,0.0,NULL,0.0,NULL
11690,RPA_Acura USA,N/A,Quantcast,N/A,N/A,Blocking,8893591,10179993,0.901701042854,0.989223077069,0.968873554235,0.0311264457647,0.00697927788359,0.000344008095094,0.00266542422966,0.00161247655082,0.0,0.019995789781,0.513634256399,0.513634256399,NULL,0.0,NULL,0.0,NULL
