team id,team name,campaign name,partner name,placement name,device type,blocking status,measured impressions,total impressions,% measured,% see-through,% passed,% failed,% failed by content,% failed by geo,% failed by keyword,% failed by blacklist,% failed by language,% fraud,total viewable rate (total net metrics),total viewable display rate (total net metrics),total viewable video rate (total net metrics),% display ads in view (groupm),% video ads in view (groupm),% display ads in view (publicis),% video ads in view (publicis)
5586,Mullen Lowe - Lenovo,N/A,MediaIQ,N/A,N/A,Blocking,109263046,133061972,0.882001456239,0.947376497622,0.931000782102,0.0689992178983,0.0358252318702,0.00917754322775,0.00133101138769,0.00439281029143,0.0,0.0195087744529,0.587760632264,0.587760632264,NULL,0.0,NULL,0.0,NULL
12113,Levelwing - Lenovo,N/A,mediaiqdigital,N/A,N/A,Blocking,65083534,77976474,0.945071925899,0.975310540459,0.883166697176,0.116833302824,0.00625412993155,0.00713377986289,0.00115969593598,0.0815922248549,0.0,0.0220347485833,0.263245846484,0.263245846484,NULL,0.0,NULL,0.0,NULL
11798,True Media - Lenovo,N/A,Quantcast,N/A,N/A,Blocking,41432898,44471249,0.968439314119,0.975246613829,0.962040980679,0.0379590193206,0.0164995590747,0.000996598948683,0.000803507902375,0.00145545721012,0.0,0.0188149651475,0.625660145713,0.625660145713,NULL,0.0,NULL,0.0,NULL
11560,iProspect AU - Lenovo,N/A,DBM,N/A,N/A,Blocking,15488462,18147938,0.920076992369,0.963290099404,0.927591663582,0.0724083364182,0.0665597931842,0.0,0.0,0.0,0.0,0.00627586450868,0.530550418757,0.530550418757,NULL,0.0,NULL,0.0,NULL
5586,Mullen Lowe - Lenovo,N/A,Ziff Davis,N/A,N/A,Blocking,11591963,13985503,0.872349211113,0.920320348864,0.950142014914,0.0498579850864,0.016432372865,0.005918271227,0.000737763954575,0.000818204393507,0.0,0.0266932122499,0.64550697755,0.64550697755,NULL,0.0,NULL,0.0,NULL
5586,Mullen Lowe - Lenovo,N/A,Gizmodo,N/A,N/A,Mixed,7287348,7680326,0.997555305414,0.997156631112,0.944221638509,0.0557783614914,0.0376023101103,0.000729396121988,0.00332082257967,0.0,0.0,0.0154371051437,0.496189285869,0.496189285869,NULL,0.0,NULL,0.0,NULL
11798,True Media - Lenovo,N/A,MediaIQ,N/A,N/A,Blocking,7234308,8242019,0.980745720028,0.925459526361,0.894966876441,0.105033123559,0.044938503539,0.00618064578594,0.00189504537662,0.00825440950816,0.0,0.0461328710841,0.618807493405,0.618807493405,NULL,0.0,NULL,0.0,NULL
5586,Mullen Lowe - Lenovo,N/A,Purch,N/A,N/A,Mixed,5992900,6666198,0.912860504423,0.925840486586,0.801093966906,0.198906033094,0.0397262427549,0.148195568148,0.000979568863691,0.0,0.0,0.0117168736962,0.412279363914,0.412279363914,NULL,0.0,NULL,0.0,NULL
5586,Mullen Lowe - Lenovo,N/A,Wikia,N/A,N/A,Mixed,5027785,5894026,0.878157739105,0.903292588122,0.889864924247,0.110135075753,0.0956510880678,0.000677804950301,0.00323853338957,0.0,0.0,0.011796351085,0.489632114341,0.489632114341,NULL,0.0,NULL,0.0,NULL
11798,True Media - Lenovo,N/A,Google Inc,N/A,N/A,Mixed,4600370,5556971,0.951806859989,0.929291335154,0.844616068718,0.155383931282,0.124884401952,0.0016433413095,0.0013134853502,0.0109019823929,0.0,0.0199961453821,0.666100552782,0.666100552782,NULL,0.0,NULL,0.0,NULL
